# SPDX-License-Identifier: GPL-2.0
# Copyright 2026 Hewlett Packard Enterprise Development LP
#
# Generated Slingshot cable compatibility database
# Do not edit manually!
#
54411001	TE	2480869-1	AEC	Splitter	150	0	800G	-4	0	0	98	0	0	0	4	0	4
54412001	Molex	2202933002	AEC	Splitter	200	0	800G	-4	0	0	98	0	0	1	5	1	0
54412001	TE	2480869-2	AEC	Splitter	200	0	800G	-4	0	0	98	0	0	0	4	0	4
54415001	Molex	2202933003	AEC	Splitter	250	0	800G	-4	0	0	98	0	0	1	5	1	0
54415001	TE	2480869-3	AEC	Splitter	250	0	800G	-4	0	0	98	0	0	0	4	0	4
54416001	Molex	2202933004	AEC	Splitter	300	0	800G	-4	0	0	98	0	0	1	5	1	0
54416001	TE	2480869-4	AEC	Splitter	300	0	800G	-4	0	0	98	0	0	0	4	0	4
54417001	Molex	2202933005	AEC	Splitter	400	0	800G	-4	0	0	98	0	0	1	5	1	0
54417001	TE	2480869-5	AEC	Splitter	400	0	800G	-4	0	0	98	0	0	0	4	0	4
54418001	Molex	2202933006	AEC	Splitter	500	0	800G	-4	0	0	98	0	0	1	5	1	0
54418001	TE	2480869-6	AEC	Splitter	500	0	800G	-4	0	0	98	0	0	0	4	0	4
54419001	Bizlink	L45593-K810-C80	PEC	Straight	80	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54419001	Molex	2126759001	PEC	Straight	80	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54419001	TE	2500268-1	PEC	Straight	80	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54419001	TE	2409706-1	PEC	Straight	80	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54420001	Bizlink	L45593-K810-C140	PEC	Straight	140	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54420001	Molex	2126759004	PEC	Straight	140	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54420001	TE	2500268-4	PEC	Straight	140	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54420001	TE	2409706-3	PEC	Straight	140	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54421001	Bizlink	L45593-K810-C160	PEC	Straight	160	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54421001	Molex	2126759005	PEC	Straight	160	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54421001	TE	2500268-5	PEC	Straight	160	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54421001	TE	2409706-4	PEC	Straight	160	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54422001	TE	1-2476833-0	AEC	Straight	160	0	800G	-4	0	0	98	0	0	0	7	-1	-1
54422001	Molex	2178123001	AEC	Straight	160	0	800G	-4	0	0	98	0	0	1	5	-1	-1
54423001	TE	2476833-3	AEC	Straight	200	0	800G	-4	0	0	98	0	0	0	7	-1	-1
54423001	Molex	2178123003	AEC	Straight	200	0	800G	-4	0	0	98	0	0	1	5	-1	-1
54424001	TE	2476833-8	AEC	Straight	225	0	800G	-4	0	0	98	0	0	0	7	-1	-1
54424001	Molex	2178123004	AEC	Straight	225	0	800G	-4	0	0	98	0	0	1	5	-1	-1
54425001	Bizlink	L45593-K810-C120	PEC	Straight	120	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54425001	Molex	2126759003	PEC	Straight	120	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54425001	TE	2500268-3	PEC	Straight	120	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54425001	TE	2409706-2	PEC	Straight	120	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54426001	TE	2476833-4	AEC	Straight	250	0	800G	-4	0	0	98	0	0	0	7	-1	-1
54426001	Molex	2178123005	AEC	Straight	250	0	800G	-4	0	0	98	0	0	1	5	-1	-1
54427001	TE	2476833-9	AEC	Straight	275	0	800G	-4	0	0	98	0	0	0	7	-1	-1
54427001	Molex	2178123006	AEC	Straight	275	0	800G	-4	0	0	98	0	0	1	5	-1	-1
54428001	Molex	2178123007	AEC	Straight	300	0	800G	-4	0	0	98	0	0	1	5	-1	-1
54428001	TE	2476833-5	AEC	Straight	300	0	800G	-4	0	0	98	0	0	0	7	-1	-1
54429001	TE	1-2476833-1	AEC	Straight	400	0	800G	-4	0	0	98	0	0	0	7	-1	-1
54429001	Molex	2178123008	AEC	Straight	400	0	800G	-4	0	0	98	0	0	1	5	-1	-1
54430001	TE	1-2476833-2	AEC	Straight	500	0	800G	-4	0	0	98	0	0	0	7	-1	-1
54430001	Molex	2178123009	AEC	Straight	500	0	800G	-4	0	0	98	0	0	1	5	-1	-1
54431001	Bizlink	L45593-K814-C80	PEC	Bifurcated	80	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54431001	Molex	3039169001	PEC	Bifurcated	80	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54431001	TE	2493257-1	PEC	Bifurcated	80	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54431001	TE	2459248-1	PEC	Bifurcated	80	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54432001	Bizlink	L45593-K814-C120	PEC	Bifurcated	120	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54432001	Molex	3039169003	PEC	Bifurcated	120	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54432001	TE	2493257-3	PEC	Bifurcated	120	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54432001	TE	2459248-3	PEC	Bifurcated	120	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54433001	Bizlink	L45593-K814-C160	PEC	Bifurcated	160	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54433001	Molex	3039169005	PEC	Bifurcated	160	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54433001	TE	2493257-5	PEC	Bifurcated	160	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54433001	TE	2459248-5	PEC	Bifurcated	160	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54434001	Molex	3026491001	AEC	Bifurcated	160	0	800G	-4	0	0	98	0	0	1	5	-1	-1
54434001	TE	2480871-1	AEC	Bifurcated	160	0	800G	-4	0	0	98	0	0	0	7	-1	-1
54435001	Molex	3026491003	AEC	Bifurcated	200	0	800G	-4	0	0	98	0	0	1	5	-1	-1
54435001	TE	2480871-3	AEC	Bifurcated	200	0	800G	-4	0	0	98	0	0	0	7	-1	-1
54436001	Molex	3026491004	AEC	Bifurcated	225	0	800G	-4	0	0	98	0	0	1	5	-1	-1
54436001	TE	2480871-4	AEC	Bifurcated	225	0	800G	-4	0	0	98	0	0	0	7	-1	-1
54437001	Molex	3026491008	AEC	Bifurcated	400	0	800G	-4	0	0	98	0	0	1	5	-1	-1
54437001	TE	2480871-8	AEC	Bifurcated	400	0	800G	-4	0	0	98	0	0	0	7	-1	-1
54438001	Molex	3026491009	AEC	Bifurcated	500	0	800G	-4	0	0	98	0	0	1	5	-1	-1
54438001	TE	2480871-9	AEC	Bifurcated	500	0	800G	-4	0	0	98	0	0	0	7	-1	-1
54439001	TE	2477317-1	AOC	Straight	500	0	800G	-12	0	0	98	-4	0	4	5	-1	-1
54439001	Finisar	FCBN8X0QE2C05-CU 	AOC	Straight	500	0	800G	-12	0	0	98	-4	0	0	18	-1	-1
54439001	Hisense	DMQ8821-EC05-CR	AOC	Straight	500	0	800G	-12	0	0	98	-4	0	3	1	-1	-1
54440001	TE	1-2477317-2	AOC	Straight	10000	0	800G	-12	0	0	98	-4	0	4	5	-1	-1
54440001	Finisar	FCBN8X0QE2C100-CU	AOC	Straight	10000	0	800G	-12	0	0	98	-4	0	0	18	-1	-1
54440001	Hisense	DMQ8821-ECA0-CR	AOC	Straight	10000	0	800G	-12	0	0	98	-4	0	3	1	-1	-1
54442001	TE	1-2477317-0	AOC	Straight	5000	0	800G	-12	0	0	98	-4	0	4	5	-1	-1
54442001	Finisar	FCBN8X0QE2C50-CU 	AOC	Straight	5000	0	800G	-12	0	0	98	-4	0	0	18	-1	-1
54442001	Hisense	DMQ8821-EC50-CR	AOC	Straight	5000	0	800G	-12	0	0	98	-4	0	3	1	-1	-1
54443001	TE	1-2477317-1	AOC	Straight	7500	0	800G	-12	0	0	98	-4	0	4	5	-1	-1
54443001	Finisar	FCBN8X0QE2C75-CU	AOC	Straight	7500	0	800G	-12	0	0	98	-4	0	0	18	-1	-1
54443001	Hisense	DMQ8821-EC75-CR	AOC	Straight	7500	0	800G	-12	0	0	98	-4	0	3	1	-1	-1
54444001	TE	2477317-7	AOC	Straight	3000	0	800G	-12	0	0	98	-4	0	4	5	-1	-1
54444001	Finisar	FCBN8X0QE2C30-CU 	AOC	Straight	3000	0	800G	-12	0	0	98	-4	0	0	18	-1	-1
54444001	Hisense	DMQ8821-EC30-CR	AOC	Straight	3000	0	800G	-12	0	0	98	-4	0	3	1	-1	-1
54445001	TE	2477317-6	AOC	Straight	2500	0	800G	-12	0	0	98	-4	0	4	5	-1	-1
54445001	Finisar	FCBN8X0QE2C25-CU	AOC	Straight	2500	0	800G	-12	0	0	98	-4	0	0	18	-1	-1
54445001	Hisense	DMQ8821-EC25-CR	AOC	Straight	2500	0	800G	-12	0	0	98	-4	0	3	1	-1	-1
54446001	TE	2477317-5	AOC	Straight	1900	0	800G	-12	0	0	98	-4	0	4	5	-1	-1
54446001	Finisar	FCBN8X0QE2C19-CU	AOC	Straight	1900	0	800G	-12	0	0	98	-4	0	0	18	-1	-1
54446001	Hisense	DMQ8821-EC19-CR	AOC	Straight	1900	0	800G	-12	0	0	98	-4	0	3	1	-1	-1
54447001	TE	2477317-8	AOC	Straight	3500	0	800G	-12	0	0	98	-4	0	4	5	-1	-1
54447001	Finisar	FCBN8X0QE2C35-CU	AOC	Straight	3500	0	800G	-12	0	0	98	-4	0	0	18	-1	-1
54447001	Hisense	DMQ8821-EC35-CR	AOC	Straight	3500	0	800G	-12	0	0	98	-4	0	3	1	-1	-1
54455001	Molex	3026491005	AEC	Bifurcated	250	0	800G	-4	0	0	98	0	0	1	5	-1	-1
54455001	TE	2480871-5	AEC	Bifurcated	250	0	800G	-4	0	0	98	0	0	0	7	-1	-1
54456001	Molex	3026491006	AEC	Bifurcated	275	0	800G	-4	0	0	98	0	0	1	5	-1	-1
54456001	TE	2480871-6	AEC	Bifurcated	275	0	800G	-4	0	0	98	0	0	0	7	-1	-1
54457001	Molex	3026491007	AEC	Bifurcated	300	0	800G	-4	0	0	98	0	0	1	5	-1	-1
54457001	TE	2480871-7	AEC	Bifurcated	300	0	800G	-4	0	0	98	0	0	0	7	-1	-1
54458001	TE	2477317-2	AOC	Straight	700	0	800G	-12	0	0	98	-4	0	4	5	-1	-1
54458001	Finisar	FCBN8X0QE2C07-CU 	AOC	Straight	700	0	800G	-12	0	0	98	-4	0	0	18	-1	-1
54458001	Hisense	DMQ8821-EC07-CR	AOC	Straight	700	0	800G	-12	0	0	98	-4	0	3	1	-1	-1
54459001	TE	2477317-3	AOC	Straight	1000	0	800G	-12	0	0	98	-4	0	4	5	-1	-1
54459001	Finisar	FCBN8X0QE2C10-CU	AOC	Straight	1000	0	800G	-12	0	0	98	-4	0	0	18	-1	-1
54459001	Hisense	DMQ8821-EC10-CR	AOC	Straight	1000	0	800G	-12	0	0	98	-4	0	3	1	-1	-1
54460001	TE	2477317-4	AOC	Straight	1400	0	800G	-12	0	0	98	-4	0	4	5	-1	-1
54460001	Finisar	FCBN8X0QE2C14-CU	AOC	Straight	1400	0	800G	-12	0	0	98	-4	0	0	18	-1	-1
54460001	Hisense	DMQ8821-EC14-CR	AOC	Straight	1400	0	800G	-12	0	0	98	-4	0	3	1	-1	-1
54463001	Bizlink	L45593-K814-C140	PEC	Bifurcated	140	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54463001	Molex	3039169004	PEC	Bifurcated	140	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54463001	TE	2493257-4	PEC	Bifurcated	140	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54463001	TE	2459248-4	PEC	Bifurcated	140	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
54473001	TE	2477317-9	AOC	Straight	4000	0	800G	-12	0	0	98	-4	0	4	5	-1	-1
54473001	Finisar	FCBN8X0QE2C40-CU	AOC	Straight	4000	0	800G	-12	0	0	98	-4	0	0	18	-1	-1
54473001	Hisense	DMQ8821-EC40-CR	AOC	Straight	4000	0	800G	-12	0	0	98	-4	0	3	1	-1	-1
58327001	Bizlink	L45593-K810-C100	PEC	Straight	100	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
58327001	Molex	2126759002	PEC	Straight	100	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
58327001	TE	2500268-2	PEC	Straight	100	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
58327001	TE	2409706-6	PEC	Straight	100	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
58328001	TE	2476833-7	AEC	Straight	180	0	800G	-4	0	0	98	0	0	0	7	-1	-1
58328001	Molex	2178123002	AEC	Straight	180	0	800G	-4	0	0	98	0	0	1	5	-1	-1
58665001	TE	2480871-2	AEC	Bifurcated	180	0	800G	-4	0	0	98	0	0	0	7	-1	-1
58665001	Molex	3026491002	AEC	Bifurcated	180	0	800G	-4	0	0	98	0	0	1	5	-1	-1
58666001	Bizlink	L45593-K814-C100	PEC	Bifurcated	100	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
58666001	Molex	3039169002	PEC	Bifurcated	100	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
58666001	TE	2493257-2	PEC	Bifurcated	100	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
58666001	TE	2459248-2	PEC	Bifurcated	100	0	800G	0	0	0	100	0	0	-1	-1	-1	-1
65068001	TE	2495759-1	AOC	Splitter	500	0	800G	-12	0	0	98	-4	0	4	5	4	5
65068001	Finisar	FCBN9X0QE2C05-CU	AOC	Splitter	500	0	800G	-12	0	0	98	-4	0	0	18	0	15
65068001	Hisense	DME8821-EC05-CR	AOC	Splitter	500	0	800G	-12	0	0	98	-4	0	3	1	3	1
65070001	TE	2495759-2	AOC	Splitter	700	0	800G	-12	0	0	98	-4	0	4	5	4	5
65070001	Finisar	FCBN9X0QE2C07-CU	AOC	Splitter	700	0	800G	-12	0	0	98	-4	0	0	18	0	15
65070001	Hisense	?	AOC	Splitter	700	0	800G	-12	0	0	98	-4	0	3	1	3	1
65072001	TE	2495759-3	AOC	Splitter	1000	0	800G	-12	0	0	98	-4	0	4	5	4	5
65072001	Finisar	FCBN9X0QE2C10-CU	AOC	Splitter	1000	0	800G	-12	0	0	98	-4	0	0	18	0	15
65072001	Hisense	DME8821-EC10-CR	AOC	Splitter	1000	0	800G	-12	0	0	98	-4	0	3	1	3	1
66805001	TE	2495759-5	AOC	Splitter	3000	0	800G	-12	0	0	98	-4	0	4	5	4	5
66805001	Finisar	FCBN9X0QE2C30-CU	AOC	Splitter	3000	0	800G	-12	0	0	98	-4	0	0	18	0	15
66805001	Hisense	DME8821-EC30-CR	AOC	Splitter	3000	0	800G	-12	0	0	98	-4	0	3	1	3	1
72814001	TE	2499036-1	POC	Straight	0	1	200G	-4	0	0	98	0	0	-1	-1	-1	-1
72814001	Hisense	LMQ8611-PC+	POC	Straight	0	1	200G	-4	0	0	98	0	0	-1	-1	-1	-1
72814001	Finisar	FTCC8612E2PCM	POC	Straight	0	1	200G	-4	0	0	98	0	0	-1	-1	-1	-1
72815001	TE	2499038-1	POC	Straight	0	1	400G	-4	0	0	98	0	0	-1	-1	-1	-1
72815001	Hisense	LMQ8811-PC+	POC	Straight	0	1	400G	-4	0	0	98	0	0	-1	-1	-1	-1
72815001	Finisar	FTCD8613E2PCM-1A	POC	Straight	0	1	400G	-4	0	0	98	0	0	-1	-1	-1	-1
79382001	Hisense	DMQ8621-QC05	AOC	Straight	500	0	800G	-12	0	0	98	-4	0	3	1	-1	-1
79383001	Hisense	DMQ8621-QC07	AOC	Straight	700	0	800G	-12	0	0	98	-4	0	3	1	-1	-1
80489001	TE	2499037-1	POC	Straight	0	0	400G	-4	0	0	98	0	0	-1	-1	-1	-1
80489001	Hisense	?	POC	Straight	0	0	400G	-4	0	0	98	0	0	-1	-1	-1	-1
80489001	Finisar	FTCD8618E1PCM	POC	Straight	0	0	400G	-4	0	0	98	0	0	-1	-1	-1	-1
80490001	TE	2499039-1	POC	Straight	0	0	800G	-4	0	0	98	0	0	-1	-1	-1	-1
80490001	Hisense	?	POC	Straight	0	0	800G	-4	0	0	98	0	0	-1	-1	-1	-1
80490001	Finisar	FCBN8X0QE2C00	POC	Straight	0	0	800G	-4	0	0	98	0	0	-1	-1	-1	-1
82013001	TE	2495759-1	AOC	Splitter	500	0	800G	-12	0	0	98	-4	0	4	5	4	5
82013001	Finisar	FCBN9X0QE2C05-CU	AOC	Splitter	500	0	800G	-12	0	0	98	-4	0	0	18	0	15
82013001	Hisense	DME8821-EC05-CR	AOC	Splitter	500	0	800G	-12	0	0	98	-4	0	3	1	3	1
101792700	Bizlink	L45593-K410-D75	PEC	Bifurcated	80	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792700	TE	2370728-1	PEC	Bifurcated	80	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792701	Bizlink	L45593-K410-D115	PEC	Bifurcated	120	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792701	TE	2370728-2	PEC	Bifurcated	120	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792702	Bizlink	L45593-K410-D142	PEC	Bifurcated	140	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792702	TE	2370728-3	PEC	Bifurcated	140	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792703	Bizlink	L45593-K410-D164	PEC	Bifurcated	160	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792703	TE	2370728-4	PEC	Bifurcated	160	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792704	Bizlink	L45593-K410-C191	PEC	Bifurcated	190	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792704	TE	2370728-5	PEC	Bifurcated	190	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792705	Bizlink	L45593-K410-C213	PEC	Bifurcated	210	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792705	TE	2370728-6	PEC	Bifurcated	210	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792706	Bizlink	L45593-K410-C239	PEC	Bifurcated	229	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792706	TE	2370728-7	PEC	Bifurcated	229	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792707	Bizlink	L45593-K410-C262	PEC	Bifurcated	260	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792707	TE	2370728-8	PEC	Bifurcated	260	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792708	Bizlink	L45593-K410-C299	PEC	Bifurcated	290	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101792708	TE	2370728-9	PEC	Bifurcated	290	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
101793100	CloudLight	7123-G11-05	AOC	Straight	500	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793100	Hisense	DMQ8811A-EC05-CR	AOC	Straight	500	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793101	CloudLight	7123-G11-07	AOC	Straight	700	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793101	Hisense	DMQ8811A-EC07-CR	AOC	Straight	700	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793102	CloudLight	7123-G11-10	AOC	Straight	1000	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793102	Hisense	DMQ8811A-EC10-CR	AOC	Straight	1000	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793103	CloudLight	7123-G11-14	AOC	Straight	1400	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793103	Hisense	DMQ8811A-EC14-CR	AOC	Straight	1400	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793104	CloudLight	7123-G11-19	AOC	Straight	1900	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793104	Hisense	DMQ8811A-EC19-CR	AOC	Straight	1900	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793105	CloudLight	7123-G11-25	AOC	Straight	2500	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793105	Hisense	DMQ8811A-EC25-CR	AOC	Straight	2500	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793106	CloudLight	7123-G11-35	AOC	Straight	3500	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793106	Hisense	DMQ8811A-EC35-CR	AOC	Straight	3500	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793107	CloudLight	7123-G11-50	AOC	Straight	5000	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793107	Hisense	DMQ8811A-EC50-CR	AOC	Straight	5000	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793108	CloudLight	7123-G11-75	AOC	Straight	7500	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793108	Hisense	DMQ8811A-EC75-CR	AOC	Straight	7500	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793109	CloudLight	7123-G11-A0	AOC	Straight	10000	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101793109	Hisense	DMQ8811A-ECAO-CR	AOC	Straight	10000	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101798700	Finisar	FCBN950QE1C04-CY	AOC	Splitter	400	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101798700	Hisense	DME8811-DC04-CR	AOC	Splitter	400	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101798705	Finisar	FCBN950QE1C10-CY	AOC	Splitter	1000	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101798705	Hisense	DME8811-DC10-CR	AOC	Splitter	1000	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101821100	Finisar	FCBNX50QE1C05-CU	AOC	Bifurcated	500	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101821101	Finisar	FCBNX50QE1C07-CU	AOC	Bifurcated	700	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
101821102	Finisar	FCBNX50QE1C10-CU	AOC	Bifurcated	1000	1	400G	-12	0	0	98	-4	0	-1	-1	-1	-1
102234300	Bizlink	L45593-K210-D40	PEC	Straight	40	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234300	TE	1-2333532-0	PEC	Straight	40	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234301	Bizlink	L45593-K210-D75	PEC	Straight	80	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234301	TE	2333532-1	PEC	Straight	80	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234302	Bizlink	L45593-K210-D115	PEC	Straight	120	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234302	TE	2333532-2	PEC	Straight	120	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234303	Bizlink	L45593-K210-D142	PEC	Straight	140	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234303	TE	2333532-3	PEC	Straight	140	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234304	Bizlink	L45593-K210-D164	PEC	Straight	160	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234304	TE	2333532-4	PEC	Straight	160	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234305	Bizlink	L45593-K210-C191	PEC	Straight	190	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234305	TE	2333532-5	PEC	Straight	190	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234306	Bizlink	L45593-K210-C213	PEC	Straight	210	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234306	TE	2333532-6	PEC	Straight	210	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234307	Bizlink	L45593-K210-C239	PEC	Straight	240	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234307	TE	2333532-7	PEC	Straight	240	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234308	Bizlink	L45593-K210-C262	PEC	Straight	260	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234308	TE	2333532-8	PEC	Straight	260	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234309	Bizlink	L45593-K210-C299	PEC	Straight	290	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234309	TE	2333532-9	PEC	Straight	290	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234600	Bizlink	L45593-K310-D100	PEC	Splitter	100	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234600	TE	2333542-4	PEC	Splitter	100	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234601	Bizlink	L45593-K310-D150	PEC	Splitter	150	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234601	TE	2333542-2	PEC	Splitter	150	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234602	Bizlink	L45593-K310-C200	PEC	Splitter	200	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234602	TE	2333542-1	PEC	Splitter	200	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234603	Bizlink	L45593-K310-C250	PEC	Splitter	250	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234603	TE	2333542-3	PEC	Splitter	250	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234604	Bizlink	L45593-K310-C300	PEC	Splitter	300	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
102234604	TE	2333542-5	PEC	Splitter	300	1	400G	0	0	0	100	0	0	-1	-1	-1	-1
